Id,Label,timeset,d0,indegree,outdegree,degree
Coupe De La Martinique,Coupe De La Martinique,,0,4,0,4
Per Mertesacker,Per Mertesacker,,0,12,0,12
Norway,Norway,,0,28,0,28
1938 Fifa World Cup Squads,1938 Fifa World Cup Squads,,0,104,0,104
1998 Fifa World Cup Broadcasting Rights,1998 Fifa World Cup Broadcasting Rights,,0,92,309,401
Argentina At The 2008 Summer Olympics,Argentina At The 2008 Summer Olympics,,0,4,0,4
Paraguay Women'S National Football Team,Paraguay Women'S National Football Team,,0,12,0,12
Tottenham Hotspur,Tottenham Hotspur,,0,5,0,5
Archie Thompson,Archie Thompson,,0,6,0,6
Stefan Schwoch,Stefan Schwoch,,0,4,0,4
Rero (Identifier),Rero (Identifier),,0,6,0,6
Lebanon Women'S National Football Team,Lebanon Women'S National Football Team,,0,7,0,7
Copa Bolivia,Copa Bolivia,,0,6,0,6
Prime Minister Of The United Kingdom,Prime Minister Of The United Kingdom,,0,4,0,4
Uefa Euro 2020 Group B,Uefa Euro 2020 Group B,,0,8,0,8
Hans-Georg Schwarzenbeck,Hans-Georg Schwarzenbeck,,0,4,0,4
Tomislav Butina,Tomislav Butina,,0,4,0,4
2005 Concacaf Gold Cup Squads,2005 Concacaf Gold Cup Squads,,0,4,0,4
Bobby Charlton,Bobby Charlton,,0,29,0,29
Italian National Football Team,Italian National Football Team,,0,4,0,4
David De Gea,David De Gea,,0,9,0,9
Antonio Mateu Lahoz,Antonio Mateu Lahoz,,0,12,0,12
Stanley Matthews,Stanley Matthews,,0,6,0,6
Jens Lehmann,Jens Lehmann,,0,34,0,34
Time In Brazil,Time In Brazil,,0,4,0,4
"Beto (Footballer, Born May 1976)","Beto (Footballer, Born May 1976)",,0,9,109,118
Jackson Martínez,Jackson Martínez,,0,4,0,4
Tf1,Tf1,,0,8,0,8
Shinjuku,Shinjuku,,0,11,0,11
2000 Uefa European Football Championship,2000 Uefa European Football Championship,,0,5,0,5
Papa Bouba Diop,Papa Bouba Diop,,0,11,115,126
Alan Browne (Footballer),Alan Browne (Footballer),,0,6,0,6
12Th Man (Football),12Th Man (Football),,0,6,0,6
Chile National Under-17 Football Team,Chile National Under-17 Football Team,,0,12,0,12
Middle East,Middle East,,0,6,0,6
Auckland,Auckland,,0,10,0,10
Hoseo,Hoseo,,0,5,0,5
Sergei Semak,Sergei Semak,,0,6,0,6
Guangzhou F.C.,Guangzhou F.C.,,0,4,0,4
1963 South American Championship,1963 South American Championship,,0,9,0,9
Chad Deering,Chad Deering,,0,5,0,5
Gyeonggi Province,Gyeonggi Province,,0,9,0,9
Craven Cottage,Craven Cottage,,0,16,0,16
Ticker Symbol,Ticker Symbol,,0,11,0,11
Literal Translation,Literal Translation,,0,4,0,4
Afc Champions League,Afc Champions League,,0,27,0,27
Vicente Sánchez,Vicente Sánchez,,0,7,0,7
"Julinho (Footballer, Born 1929)","Julinho (Footballer, Born 1929)",,0,8,0,8
Ho Chi Minh City Television,Ho Chi Minh City Television,,0,5,0,5
Greater Rio De Janeiro,Greater Rio De Janeiro,,0,4,0,4
Omar Gonzalez,Omar Gonzalez,,0,6,0,6
Valenciennes Fc,Valenciennes Fc,,0,4,0,4
Copa Master De Conmebol,Copa Master De Conmebol,,0,7,0,7
2007 K-League,2007 K-League,,0,4,0,4
Deportivo Saprissa,Deportivo Saprissa,,0,8,0,8
Gunpo,Gunpo,,0,7,0,7
Keyence,Keyence,,0,4,0,4
Economics Of The Fifa World Cup,Economics Of The Fifa World Cup,,0,92,154,246
Iván Campo,Iván Campo,,0,5,0,5
Stan Valckx,Stan Valckx,,0,4,0,4
Eastern Europe,Eastern Europe,,0,7,0,7
International Organization For Standardization,International Organization For Standardization,,0,4,0,4
Ian Rush,Ian Rush,,0,8,0,8
Volgograd,Volgograd,,0,5,0,5
2022 Fifa World Cup Group C,2022 Fifa World Cup Group C,,0,7,0,7
China Cup,China Cup,,0,4,0,4
Theguardian.Com,Theguardian.Com,,0,13,0,13
József Bozsik,József Bozsik,,0,7,0,7
Superleague Greece,Superleague Greece,,0,6,0,6
Goldstone Ground,Goldstone Ground,,0,9,0,9
Hugh Dallas,Hugh Dallas,,0,42,136,178
1970 Africa Cup Of Nations,1970 Africa Cup Of Nations,,0,7,0,7
Christian Eriksen,Christian Eriksen,,0,14,0,14
Boris Živković,Boris Živković,,0,7,70,77
Jiang Jin,Jiang Jin,,0,6,0,6
Bryan Ruiz,Bryan Ruiz,,0,9,0,9
2022 Asian Games,2022 Asian Games,,0,4,0,4
"Frédéric Mendy (Footballer, Born 1981)","Frédéric Mendy (Footballer, Born 1981)",,0,4,0,4
Eerste Divisie,Eerste Divisie,,0,6,0,6
Italy At The 1936 Summer Olympics,Italy At The 1936 Summer Olympics,,0,4,0,4
Durban,Durban,,0,12,0,12
Raphaël Varane,Raphaël Varane,,0,12,0,12
Finland,Finland,,0,48,0,48
Adidas Telstar 18,Adidas Telstar 18,,0,11,0,11
English Football League System,English Football League System,,0,8,0,8
Mexican Football League System,Mexican Football League System,,0,6,0,6
2021 Fifa Beach Soccer World Cup,2021 Fifa Beach Soccer World Cup,,0,5,0,5
Ferenc Hirzer,Ferenc Hirzer,,0,6,0,6
2006 Fifa World Cup Qualification (Concacaf),2006 Fifa World Cup Qualification (Concacaf),,0,8,0,8
2010 Fifa World Cup Event Effects,2010 Fifa World Cup Event Effects,,0,7,0,7
Gino Colaussi,Gino Colaussi,,0,6,0,6
Bandai Namco Holdings,Bandai Namco Holdings,,0,4,0,4
Daley Blind,Daley Blind,,0,10,0,10
Ofc Futsal Championship,Ofc Futsal Championship,,0,6,0,6
Cristian Rodríguez,Cristian Rodríguez,,0,7,0,7
Puebla,Puebla,,0,4,0,4
Rcd Mallorca,Rcd Mallorca,,0,15,0,15
Waff Championship,Waff Championship,,0,45,0,45
Romeo Benetti,Romeo Benetti,,0,7,0,7
Sharjah,Sharjah,,0,5,0,5
Cho Yong-Hyung,Cho Yong-Hyung,,0,4,0,4
Diario As,Diario As,,0,19,0,19
Catenaccio,Catenaccio,,0,5,0,5
Stan'S World Cup Song,Stan'S World Cup Song,,0,5,0,5
Pierino Prati,Pierino Prati,,0,9,0,9
1972 African Cup Of Nations,1972 African Cup Of Nations,,0,4,0,4
Jens Jeremies,Jens Jeremies,,0,16,0,16
Choi Eun-Sung,Choi Eun-Sung,,0,9,0,9
1996 Summer Olympics,1996 Summer Olympics,,0,9,0,9
R. Charleroi S.C.,R. Charleroi S.C.,,0,5,0,5
Brøndby,Brøndby,,0,4,0,4
United Bank International Soccer Festival,United Bank International Soccer Festival,,0,4,0,4
Adolfo Ríos,Adolfo Ríos,,0,4,0,4
Richard Morales,Richard Morales,,0,8,88,96
Dmitri Khokhlov,Dmitri Khokhlov,,0,7,0,7
2022 Fifa World Cup Officials,2022 Fifa World Cup Officials,,0,5,0,5
"Míchel (Footballer, Born 1963)","Míchel (Footballer, Born 1963)",,0,13,0,13
Sweden At The 1948 Summer Olympics,Sweden At The 1948 Summer Olympics,,0,4,0,4
Atlanta,Atlanta,,0,10,0,10
Bezirksoberliga,Bezirksoberliga,,0,4,0,4
Football At The 1999 Pan American Games – Men'S Tournament,Football At The 1999 Pan American Games – Men'S Tournament,,0,4,0,4
Crescencio Gutiérrez,Crescencio Gutiérrez,,0,4,0,4
Axis Powers,Axis Powers,,0,4,0,4
South American Under-17 Women'S Football Championship,South American Under-17 Women'S Football Championship,,0,12,0,12
Oceanian Nations At The Fifa World Cup,Oceanian Nations At The Fifa World Cup,,0,92,359,451
Keio Corporation,Keio Corporation,,0,5,0,5
Poland Olympic Football Team,Poland Olympic Football Team,,0,5,0,5
Northern Mariana Islands Football Association,Northern Mariana Islands Football Association,,0,15,0,15
Fernando Morientes,Fernando Morientes,,0,23,376,399
Meridiano Televisión,Meridiano Televisión,,0,5,0,5
Giampaolo Pazzini,Giampaolo Pazzini,,0,7,0,7
Ac Sparta Prague,Ac Sparta Prague,,0,6,0,6
Skopje,Skopje,,0,7,0,7
Juan Hohberg,Juan Hohberg,,0,6,0,6
2002 Fifa World Cup (Video Game),2002 Fifa World Cup (Video Game),,0,5,0,5
Silvio Suárez,Silvio Suárez,,0,8,0,8
Treble (Association Football),Treble (Association Football),,0,5,0,5
Raúl (Footballer),Raúl (Footballer),,0,34,619,653
İzmir,İzmir,,0,7,0,7
Electronics,Electronics,,0,4,0,4
Vfb Stuttgart,Vfb Stuttgart,,0,11,0,11
Carlos Bacca,Carlos Bacca,,0,5,0,5
Víctor Rodríguez Andrade,Víctor Rodríguez Andrade,,0,7,0,7
Central Asian Football Association,Central Asian Football Association,,0,21,0,21
St James' Park,St James' Park,,0,12,0,12
Women'S Football In England,Women'S Football In England,,0,4,0,4
Ultraviolet Index,Ultraviolet Index,,0,6,0,6
Darron Gibson,Darron Gibson,,0,4,0,4
South American Under-20 Beach Soccer Championship,South American Under-20 Beach Soccer Championship,,0,11,0,11
2002 Fifa World Cup Statistics,2002 Fifa World Cup Statistics,,0,99,485,584
Youtube,Youtube,,0,28,0,28
2022–23 Uefa Nations League A,2022–23 Uefa Nations League A,,0,13,0,13
Campeonato Brasileiro Série A,Campeonato Brasileiro Série A,,0,19,0,19
Uefa Euro 2008 Qualifying Group D,Uefa Euro 2008 Qualifying Group D,,0,6,0,6
Asian Nations At The Fifa World Cup,Asian Nations At The Fifa World Cup,,0,92,540,632
István Nyers,István Nyers,,0,6,0,6
Ron Greenwood,Ron Greenwood,,0,4,0,4
2003 Concacaf Gold Cup,2003 Concacaf Gold Cup,,0,18,0,18
Argentina 1962 Fifa World Cup Bid,Argentina 1962 Fifa World Cup Bid,,0,6,0,6
Kyiv,Kyiv,,0,6,0,6
Matteo Di Piazza,Matteo Di Piazza,,0,4,0,4
Niigata Kotsu,Niigata Kotsu,,0,4,0,4
Ousmane Dembélé,Ousmane Dembélé,,0,4,0,4
Portugal Olympic Football Team,Portugal Olympic Football Team,,0,4,0,4
Giorgio Braglia,Giorgio Braglia,,0,4,0,4
David Beckham,David Beckham,,0,48,665,713
East Asian Football Federation,East Asian Football Federation,,0,23,0,23
Pedro Proença,Pedro Proença,,0,7,0,7
Victor Ikpeba,Victor Ikpeba,,0,6,0,6
Istanbul,Istanbul,,0,27,0,27
Yemen,Yemen,,0,7,0,7
Pioneer Corporation,Pioneer Corporation,,0,4,0,4
1985 Artemio Franchi Cup,1985 Artemio Franchi Cup,,0,10,0,10
Takuma Asano,Takuma Asano,,0,7,0,7
Liga Mx,Liga Mx,,0,17,0,17
Categoría Primera A,Categoría Primera A,,0,9,0,9
Adana Demirspor,Adana Demirspor,,0,4,0,4
2012 Africa Cup Of Nations Qualification,2012 Africa Cup Of Nations Qualification,,0,4,0,4
Lucas Biglia,Lucas Biglia,,0,5,0,5
Jürgen Grabowski,Jürgen Grabowski,,0,6,0,6
Euro Winners Cup,Euro Winners Cup,,0,6,0,6
Marco Materazzi,Marco Materazzi,,0,18,0,18
Afc U-17 Women'S Asian Cup,Afc U-17 Women'S Asian Cup,,0,7,0,7
Copa América Centenario Final,Copa América Centenario Final,,0,5,0,5
2018 Fifa World Cup Group G,2018 Fifa World Cup Group G,,0,9,0,9
2002 Fifa World Cup Qualification (Uefa),2002 Fifa World Cup Qualification (Uefa),,0,30,0,30
José Serrizuela,José Serrizuela,,0,6,0,6
Dai Nippon Printing,Dai Nippon Printing,,0,4,0,4
Panama National Football Team,Panama National Football Team,,0,51,0,51
White Hart Lane,White Hart Lane,,0,13,0,13
Jules Rimet Trophy,Jules Rimet Trophy,,0,4,0,4
1996 African Cup Of Nations,1996 African Cup Of Nations,,0,9,0,9
New York City Fc,New York City Fc,,0,7,0,7
Australia Cup (1999–2004),Australia Cup (1999–2004),,0,7,0,7
Soviet Union National Football Team,Soviet Union National Football Team,,0,72,0,72
Hugo Ovelar,Hugo Ovelar,,0,6,0,6
Sead Kolašinac,Sead Kolašinac,,0,4,0,4
Norway National Football Team,Norway National Football Team,,0,83,329,412
2010 Fifa World Cup Officials,2010 Fifa World Cup Officials,,0,7,0,7
Le Coq Sportif,Le Coq Sportif,,0,11,0,11
Bryan Robson,Bryan Robson,,0,8,0,8
Luis Ubiña,Luis Ubiña,,0,6,0,6
2017 Ofc Youth Futsal Tournament,2017 Ofc Youth Futsal Tournament,,0,6,0,6
Matthew Booth (Soccer),Matthew Booth (Soccer),,0,6,0,6
Atalanta B.C.,Atalanta B.C.,,0,20,0,20
Sport Billy,Sport Billy,,0,5,0,5
Töölön Pallokenttä,Töölön Pallokenttä,,0,9,0,9
Miami,Miami,,0,12,0,12
2020–21 Uefa Nations League A,2020–21 Uefa Nations League A,,0,15,0,15
Olaf Marschall,Olaf Marschall,,0,7,0,7
Global Innovation Index,Global Innovation Index,,0,8,0,8
2010 Fifa World Cup Qualification (Afc),2010 Fifa World Cup Qualification (Afc),,0,12,0,12
Juan Cuadrado,Juan Cuadrado,,0,7,0,7
Nacer Chadli,Nacer Chadli,,0,8,0,8
1957 European Cup Final,1957 European Cup Final,,0,9,0,9
Best Denki Stadium,Best Denki Stadium,,0,16,0,16
Matthew Conger,Matthew Conger,,0,5,0,5
Sergio Campana (Footballer),Sergio Campana (Footballer),,0,4,0,4
Fc Luzern,Fc Luzern,,0,6,0,6
Aureliano Torres,Aureliano Torres,,0,5,0,5
Freddy Rincón,Freddy Rincón,,0,6,0,6
2014 Fifa World Cup Group B,2014 Fifa World Cup Group B,,0,16,0,16
Tokio Marine Nichido,Tokio Marine Nichido,,0,2,23,25
Luis Marín Murillo,Luis Marín Murillo,,0,7,0,7
Joaquín Reyes (Footballer),Joaquín Reyes (Footballer),,0,5,0,5
Germany National Football Team Records,Germany National Football Team Records,,0,4,0,4
Saudi Arabia Football Federation,Saudi Arabia Football Federation,,0,5,0,5
1964 European Nations' Cup,1964 European Nations' Cup,,0,21,0,21
Mile Jedinak,Mile Jedinak,,0,11,0,11
Ricardo Rodríguez (Footballer),Ricardo Rodríguez (Footballer),,0,4,0,4
Gerardo Torrado,Gerardo Torrado,,0,13,162,175
Uefa Women'S Futsal Championship,Uefa Women'S Futsal Championship,,0,7,0,7
Fifa 23,Fifa 23,,0,4,0,4
Saitama (City),Saitama (City),,0,17,0,17
Juan Pablo Sorín,Juan Pablo Sorín,,0,8,0,8
Helsinki,Helsinki,,0,12,0,12
Red Bull Arena (Leipzig),Red Bull Arena (Leipzig),,0,7,0,7
Ooredoo,Ooredoo,,0,5,0,5
1970 Fifa World Cup Qualification (Uefa),1970 Fifa World Cup Qualification (Uefa),,0,5,0,5
Miami Orange Bowl,Miami Orange Bowl,,0,11,0,11
Michy Batshuayi,Michy Batshuayi,,0,11,0,11
Fuleco,Fuleco,,0,9,0,9
Pablo Aimar,Pablo Aimar,,0,10,0,10
Real Valladolid,Real Valladolid,,0,14,0,14
İlhan Mansız,İlhan Mansız,,0,16,84,100
Tbilisi,Tbilisi,,0,9,0,9
Summer Olympic,Summer Olympic,,0,8,0,8
Rustenburg,Rustenburg,,0,8,0,8
Yeom Ki-Hun,Yeom Ki-Hun,,0,4,0,4
Cayman Islands National Football Team,Cayman Islands National Football Team,,0,13,0,13
Mario Basler,Mario Basler,,0,6,0,6
Emmanuel Emenike,Emmanuel Emenike,,0,6,0,6
"Segundo Castillo (Footballer, Born 1982)","Segundo Castillo (Footballer, Born 1982)",,0,4,0,4
Ron-Robert Zieler,Ron-Robert Zieler,,0,4,0,4
Marat Izmailov,Marat Izmailov,,0,7,0,7
Georges Heylens,Georges Heylens,,0,4,0,4
Independiente Medellín,Independiente Medellín,,0,4,0,4
Cho Gue-Sung,Cho Gue-Sung,,0,7,0,7
National Team Appearances In The Fifa World Cup,National Team Appearances In The Fifa World Cup,,0,97,630,727
Nuri Şahin,Nuri Şahin,,0,4,0,4
Lutheranism,Lutheranism,,0,5,0,5
"Pasadena, California","Pasadena, California",,0,16,0,16
Ömer Kaner,Ömer Kaner,,0,6,0,6
1997 Copa América Final,1997 Copa América Final,,0,5,0,5
Tv 2 (Denmark),Tv 2 (Denmark),,0,8,0,8
Manila,Manila,,0,10,0,10
Egyptian Football Association,Egyptian Football Association,,0,36,240,276
Allianz Arena,Allianz Arena,,0,10,0,10
Lists Of Association Football Clubs,Lists Of Association Football Clubs,,0,9,0,9
1970 Asian Games,1970 Asian Games,,0,5,0,5
2019 Copa América Squads,2019 Copa América Squads,,0,7,0,7
Camping (Game),Camping (Game),,0,5,0,5
Angolan Football Federation,Angolan Football Federation,,0,10,0,10
2018–19 Uefa Nations League C,2018–19 Uefa Nations League C,,0,4,0,4
Iraq National Football Team,Iraq National Football Team,,0,46,0,46
Netherlands Antilles,Netherlands Antilles,,0,5,0,5
Gino Gardassanich,Gino Gardassanich,,0,4,0,4
Ofc Champions League,Ofc Champions League,,0,6,0,6
2018 And 2022 Fifa World Cup Bids,2018 And 2022 Fifa World Cup Bids,,0,95,430,525
Jesús Gil Manzano,Jesús Gil Manzano,,0,4,0,4
Cnn,Cnn,,0,23,0,23
Al Janoub Stadium,Al Janoub Stadium,,0,9,0,9
Spain 1974 Fifa World Cup Bid,Spain 1974 Fifa World Cup Bid,,0,6,0,6
Alexandria,Alexandria,,0,4,0,4
Penalty Shoot-Out (Association Football),Penalty Shoot-Out (Association Football),,0,97,339,436
Carlos Batres,Carlos Batres,,0,43,107,150
René Schneider (German Footballer),René Schneider (German Footballer),,0,4,0,4
Bongani Khumalo,Bongani Khumalo,,0,6,0,6
Union Of European Football Associations,Union Of European Football Associations,,0,4,0,4
Montserrat National Football Team,Montserrat National Football Team,,0,13,0,13
Republic Of Ireland National Football Team,Republic Of Ireland National Football Team,,0,96,425,521
Argentinos Juniors,Argentinos Juniors,,0,5,0,5
Kim Jung-Kyum,Kim Jung-Kyum,,0,5,0,5
"Aílton (Footballer, Born 1973)","Aílton (Footballer, Born 1973)",,0,6,0,6
Koo Ja-Cheol,Koo Ja-Cheol,,0,6,0,6
Democratic Republic Of The Congo,Democratic Republic Of The Congo,,0,4,0,4
K.R.C. Genk,K.R.C. Genk,,0,12,0,12
Royston Drenthe,Royston Drenthe,,0,4,0,4
Timeline Of Association Football,Timeline Of Association Football,,0,47,0,47
Antonio Percassi,Antonio Percassi,,0,4,0,4
Yokohama,Yokohama,,0,30,266,296
C.D. Olimpia,C.D. Olimpia,,0,4,0,4
Carlo Carcano,Carlo Carcano,,0,4,0,4
Wim Rijsbergen,Wim Rijsbergen,,0,11,0,11
2019 Vissel Kobe Season,2019 Vissel Kobe Season,,0,5,0,5
Arabic Language,Arabic Language,,0,28,0,28
Robert Gadocha,Robert Gadocha,,0,7,0,7
Cecafa Cup,Cecafa Cup,,0,45,0,45
Microsoft Windows,Microsoft Windows,,0,4,0,4
2009 K-League,2009 K-League,,0,4,0,4
Fan Zhiyi,Fan Zhiyi,,0,6,0,6
Willy Sagnol,Willy Sagnol,,0,6,0,6
2005 World Championships In Athletics,2005 World Championships In Athletics,,0,6,0,6
Stade De Paris,Stade De Paris,,0,10,0,10
Italy 1934 Fifa World Cup Bid,Italy 1934 Fifa World Cup Bid,,0,6,0,6
Lee Chung-Yong,Lee Chung-Yong,,0,10,0,10
Jimmy Armfield,Jimmy Armfield,,0,4,0,4
Robert Arias,Robert Arias,,0,4,0,4
Nigeria At The 1996 Summer Olympics,Nigeria At The 1996 Summer Olympics,,0,4,0,4
Makomanai Ice Arena,Makomanai Ice Arena,,0,4,0,4
Joris Mathijsen,Joris Mathijsen,,0,4,0,4
Copa Iberoamericana,Copa Iberoamericana,,0,7,0,7
Carlos Bocanegra,Carlos Bocanegra,,0,8,0,8
Aaron Mokoena,Aaron Mokoena,,0,6,0,6
2021 Vissel Kobe Season,2021 Vissel Kobe Season,,0,5,0,5
Chile National Football Team,Chile National Football Team,,0,123,425,548
Sharia,Sharia,,0,4,0,4
Football Federation Of Kosovo,Football Federation Of Kosovo,,0,23,0,23
Russia,Russia,,0,102,0,102
2010 Fifa World Cup Group E,2010 Fifa World Cup Group E,,0,11,0,11
Oscar Damiani,Oscar Damiani,,0,4,0,4
Franky Van Der Elst,Franky Van Der Elst,,0,17,0,17
Japan Airlines,Japan Airlines,,0,7,0,7
2007 Copa América Squads,2007 Copa América Squads,,0,7,0,7
1990 Fifa World Cup Qualification,1990 Fifa World Cup Qualification,,0,94,208,302
Football At The 2028 Summer Olympics,Football At The 2028 Summer Olympics,,0,9,0,9
Asia Song Festival,Asia Song Festival,,0,7,0,7
Kayserispor,Kayserispor,,0,9,0,9
Ademir Marques De Menezes,Ademir Marques De Menezes,,0,7,0,7
Universal Suffrage,Universal Suffrage,,0,4,0,4
Uefa European Under-21 Championship,Uefa European Under-21 Championship,,0,53,0,53
Bonn,Bonn,,0,6,44,50
Jose Leandro Andrade,Jose Leandro Andrade,,0,5,0,5
Football At The 1980 Summer Olympics,Football At The 1980 Summer Olympics,,0,45,0,45
Rob Lee,Rob Lee,,0,6,0,6
Estonia,Estonia,,0,10,0,10
2001–02 French Division 1,2001–02 French Division 1,,0,6,0,6
2021 K League 1,2021 K League 1,,0,6,0,6
2006 Fifa World Cup Final,2006 Fifa World Cup Final,,0,101,305,406
Richard Wright (Footballer),Richard Wright (Footballer),,0,6,0,6
Andreas Brehme,Andreas Brehme,,0,15,0,15
Football Association Of Thailand,Football Association Of Thailand,,0,21,0,21
Football League Championship,Football League Championship,,0,12,0,12
Badou Zaki,Badou Zaki,,0,5,0,5
Colin Hendry,Colin Hendry,,0,5,0,5
International Standard Music Number,International Standard Music Number,,0,4,0,4
2007–08 La Liga,2007–08 La Liga,,0,10,0,10
Ivor Allchurch,Ivor Allchurch,,0,5,0,5
César Rodríguez Álvarez,César Rodríguez Álvarez,,0,4,0,4
Press Association,Press Association,,0,4,0,4
Arsenal F.C.,Arsenal F.C.,,0,51,0,51
Soviet Union 1990 Fifa World Cup Bid,Soviet Union 1990 Fifa World Cup Bid,,0,6,0,6
Gary Lineker,Gary Lineker,,0,33,0,33
Doping In Sport,Doping In Sport,,0,4,0,4
Bank Of Japan,Bank Of Japan,,0,5,0,5
Football Association,Football Association,,0,7,0,7
Futsal At The South American Games,Futsal At The South American Games,,0,6,0,6
Marco Fabián,Marco Fabián,,0,4,0,4
Sándor Puhl,Sándor Puhl,,0,10,0,10
2012–13 La Liga,2012–13 La Liga,,0,4,0,4
Márcio Santos,Márcio Santos,,0,5,0,5
Russian Super Cup,Russian Super Cup,,0,5,0,5
Jens Nowotny,Jens Nowotny,,0,11,0,11
Estadio Hernando Siles,Estadio Hernando Siles,,0,7,0,7
Uefa Competitions,Uefa Competitions,,0,4,0,4
California Memorial Stadium,California Memorial Stadium,,0,9,0,9
Omar Bravo,Omar Bravo,,0,11,0,11
1982 Fifa World Cup Bids,1982 Fifa World Cup Bids,,0,6,0,6
2015 Fifa U-20 World Cup,2015 Fifa U-20 World Cup,,0,4,0,4
Nelspruit,Nelspruit,,0,7,0,7
Uefa Euro 2020 Group E,Uefa Euro 2020 Group E,,0,8,0,8
Marlboro Cup (Soccer),Marlboro Cup (Soccer),,0,5,0,5
China–Japan Football Rivalry,China–Japan Football Rivalry,,0,4,0,4
National Sports Festival Of Japan,National Sports Festival Of Japan,,0,9,0,9
Assistant Referee (Association Football),Assistant Referee (Association Football),,0,22,0,22
The Start And Restart Of Play (Association Football),The Start And Restart Of Play (Association Football),,0,7,0,7
Mundialito (Women),Mundialito (Women),,0,7,0,7
Stefan De Vrij,Stefan De Vrij,,0,10,0,10
Jimmy Greaves,Jimmy Greaves,,0,9,0,9
Separation Of Powers,Separation Of Powers,,0,4,0,4
Yoshikatsu Kawaguchi,Yoshikatsu Kawaguchi,,0,8,0,8
Sport Club Internacional,Sport Club Internacional,,0,9,0,9
2006 Fifa World Cup Group A,2006 Fifa World Cup Group A,,0,8,0,8
1945 South American Championship,1945 South American Championship,,0,9,0,9
Peru,Peru,,0,34,0,34
Balón De Oro (Mexico),Balón De Oro (Mexico),,0,4,0,4
"Chigasaki, Kanagawa","Chigasaki, Kanagawa",,0,8,0,8
Stadium,Stadium,,0,9,0,9
Keysher Fuller,Keysher Fuller,,0,5,0,5
Haiti,Haiti,,0,14,0,14
Stéphane Lannoy,Stéphane Lannoy,,0,7,0,7
Bob Gansler,Bob Gansler,,0,5,0,5
Hyōgo Prefecture,Hyōgo Prefecture,,0,8,0,8
Petr Čech,Petr Čech,,0,12,0,12
Emmanuel Adebayor,Emmanuel Adebayor,,0,7,0,7
Ronald Cerritos,Ronald Cerritos,,0,4,0,4
Nerima,Nerima,,0,8,0,8
Miguel Zepeda,Miguel Zepeda,,0,6,0,6
2003–04 Serie A,2003–04 Serie A,,0,6,0,6
2000–01 1.Lig,2000–01 1.Lig,,0,4,0,4
2022 Fifa World Cup Opening Ceremony,2022 Fifa World Cup Opening Ceremony,,0,5,0,5
Karim Ansarifard,Karim Ansarifard,,0,5,0,5
Nicklas Bendtner,Nicklas Bendtner,,0,8,0,8
Márcio Roberto Dos Santos,Márcio Roberto Dos Santos,,0,6,0,6
Houston,Houston,,0,5,0,5
Doi (Identifier),Doi (Identifier),,0,50,42,92
La Repubblica,La Repubblica,,0,5,0,5
Chung Mong-Gyu,Chung Mong-Gyu,,0,4,0,4
Pepe Reina,Pepe Reina,,0,9,0,9
1993 Concacaf Gold Cup,1993 Concacaf Gold Cup,,0,9,0,9
Nicolas Anelka,Nicolas Anelka,,0,9,0,9
2008 Africa Cup Of Nations,2008 Africa Cup Of Nations,,0,11,0,11
2018 World Cup,2018 World Cup,,0,8,0,8
Manuel Amoros,Manuel Amoros,,0,10,0,10
"Cris (Footballer, Born 1977)","Cris (Footballer, Born 1977)",,0,5,0,5
